ticker,date,date2,ebit_to_interestExpense,ebitda_to_interestExpense,FreeOperCF_to_TotalDebt,FFO_to_TotalDebt,Return_on_Capital,ebitda_to_Revenue,TotalDebt_to_EnterpriseValue,TotalDebt_to_ebitda,ROCE,ROIC,DIO,DPO,DSO,InventoryTurnover,CCC
CVE,2018-12-31,2018,-3.2325581395348837,5.133720930232558,0.43932780445220426,0.40364469663902225,-0.02545356079068508,0.12709302883462073,0.35449305636145606,3.459418648546621,-0.044157356912161806,-0.09101832382096725,,,,,
CVE,2019-12-31,2019,3.3087934560327197,8.167689161554192,0.6009286128845037,,0.08740499457111835,0.1979187314172448,0.3117987694534926,2.156985478217326,0.04231835539049014,0.08822260569456428,29.585483151793106,20.00652907828524,4.13292864222002,12.33713163064833,13.711882715727889
CVE,2020-12-31,2020,-5.277661795407098,1.2087682672233822,0.15430840218907607,,-0.06538521522145976,0.04377409843501928,0.36334217092950716,16.094991364421418,-0.07196333513621225,-0.0884500115269346,39.70223273572377,23.660773572377156,4.166855674000151,9.193437619229302,20.208314837346766
CVX,2018-12-31,2018,19.550802139037433,44.974598930481285,1.376505412229026,,0.049585074942533856,0.21170910372430807,0.19178943736050894,1.0243155673136946,0.052036408406100326,0.12340950093379821,,,,,
CVX,2019-12-31,2019,13.130325814536342,36.37092731829574,1.5993771549327105,,0.04705135951661631,0.2075143888749866,0.16297885196374623,0.9293343439911798,0.03969570916585214,0.06941572324839648,26.315828891690487,63.91247363099622,37.024541522182105,13.869979224376731,-0.572103217123626
CVX,2020-12-31,2020,-4.761836441893831,20.17790530846485,0.5186957012298319,,-0.008374069140352216,0.14887108213102435,0.26005387102642497,3.150952787258248,-0.012669244540467911,0.02334051124128566,41.65603707811757,90.5595884170496,47.90115485175345,8.762235334953141,-1.0023964871785864
CVX,2021-12-31,2021,21.758426966292134,46.89887640449438,1.322707131244222,,,0.21459326761178873,,0.9394166267369429,,0.15442710980619623,,,35.056006837782604,,
CYH,2018-12-31,2018,0.9074262461851476,1.4771108850457781,0.1455575169167402,0.10738452486025302,0.07610619469026549,0.10257859413634758,1.1458912768647282,9.363636363636363,0.048874034299490436,,,,,,
CYH,2019-12-31,2019,0.8659003831417624,1.332375478927203,0.13038209295694325,0.09937268320501853,0.06417112299465241,0.1052990158970477,1.209936173883043,10.084831056793673,0.050528198535576545,,17.037540133366264,38.266856013830576,63.6884935654807,21.423280423280424,42.459177685016385
CYH,2020-12-31,2020,0.5570599613152805,0.9777562862669246,0.11263778916317342,0.07879211302592765,0.07942803465191525,0.08575790991602342,1.3445360609539714,12.741839762611276,0.03060411242760746,,17.05214266341199,39.45009492812584,64.7860293493935,21.404934687953556,42.388077084679644
DAR,2018-12-29,2018,1.261775561443497,4.978028208124588,0.44919232312808166,0.26849343538585024,0.025264971936489022,0.12700141628927486,0.43602524648340274,3.8918014345281535,0.020084156989914274,,,,,,
DAR,2019-12-28,2019,1.0442840074230368,5.181737295675827,0.43131828899831,0.23945241738977902,0.005312138157263262,0.12118891585820646,0.4163966234176074,4.362996359782961,0.013616752991623404,,49.62265143863566,32.3351328751277,42.97198865604112,7.355511836189692,60.25950721954908
DAR,2021-01-02,2021,2.111245631896101,6.928927166166799,0.4832411862160984,0.31339330140708554,0.022600518258048284,0.14099856015933154,0.3659310200117099,3.220307920799943,0.024402430034112327,,52.18671329191484,33.56982165005774,44.728280816803725,6.994117409891543,63.34517245866082
DBD,2018-12-31,2018,-0.08134280180761781,1.2130406714009039,0.11002455905336013,,-0.028675073415097597,0.041038745468047,1.2895145966488166,11.918573709419904,-0.002154251226726393,-0.25059814336300124,,,,,
DBD,2019-12-31,2019,0.32971907343518975,1.1858058156727451,0.12270602493074792,,-0.03313814213468193,0.05457391067661669,1.537396859196167,9.602660016625103,0.012411413305628734,,58.969206758906324,53.73285512770491,56.15289087486107,6.189671187070407,61.38924250606249
DBD,2020-12-31,2020,0.4560983942603348,0.9795011957635804,0.12592176979801217,,0.10010419767788033,0.073469492350665,1.8571003274784161,8.703174049529125,0.025155929073470387,,62.077412644123974,62.508550474242796,59.21674397150398,5.879755364361978,58.78560614138516
DD,2018-12-31,2018,70.43636363636364,109.89090909090909,0.24814650059311982,0.1543594306049822,0.0291502915821501,0.2675046472514827,0.3206135902636917,6.694904037061549,0.01483342076142851,0.05443913443557244,,,,,
DD,2019-12-31,2019,4.663173652694611,7.755988023952096,0.4503926176420015,0.3128904682753482,0.052290223925194224,0.2408423205652659,0.30665799557071044,3.367496622273692,0.040092670055988155,0.03609200123215936,111.40657828008405,73.42045207563574,130.05415582000745,3.2762876809874197,168.04028202445573
DD,2020-12-31,2020,2.2073011734028682,6.241199478487614,0.27742882032002203,0.26683783412039797,0.029703484447214,0.23469137618277197,0.3775423655467276,4.556298307917276,0.02239329127151039,-0.034303241316422116,108.57953705073214,79.60249963023222,51.57278031083002,3.3615910503418274,80.54981773132994
DDS,2019-02-02,2019,5.312127885164342,9.897235135796429,1.0950217169878036,,0.10492902392054711,0.07463846704213475,0.2677169396431345,1.1710939431396785,0.05968699426150037,0.08072306316009667,,,,,
DDS,2020-02-01,2020,3.6922170628595192,8.852288215861575,0.7912254455574347,,0.06986490524398539,0.060409310048175915,0.31357239812313437,1.6048477383223423,0.03664805734913646,0.0547761412087021,128.96664713556115,62.76348047605535,2.762382096386199,2.8301891078577577,68.965548755892
DDS,2021-01-30,2021,-2.078894655376491,2.7995538559592097,0.2988863634512142,,-0.005653838708611304,0.027743033507512095,0.3622204359711619,4.990283762907554,-0.023627616552215146,-0.0280703905997918,151.79894482452787,75.9933667050823,3.4107921280072904,2.4044962922629143,79.21637024745287
DGX,2018-12-31,2018,6.769230769230769,8.597633136094675,0.46003507892758705,,0.10604056437389771,0.19293586509095736,0.43992504409171074,2.7467309015829318,0.09160794362588084,0.10883023786249593,,,,,
DGX,2019-12-31,2019,6.7444444444444445,8.572222222222223,0.35875184638109303,0.301698670605613,0.09802331474911302,0.19971524721718872,0.5490116573745565,3.5100453661697992,0.08184453583226589,0.10346386904223569,8.099760095961615,17.695421831267492,49.0146906549314,45.06306306306306,39.41902891962552
DGX,2020-12-31,2020,12.69277108433735,14.867469879518072,0.6002495840266223,0.5139351081530782,0.15822845614372177,0.26152378933983256,0.4619079642616966,1.9481361426256079,0.1333375522085812,0.14939050747817065,11.039335664335665,22.621066433566433,49.9520504397584,33.0635838150289,38.370319670527635
DHI,2018-09-30,2018,,,0.7052598720149836,,0.13591663953109737,0.13200149365197908,0.2980415871982137,1.5103724658180104,0.1250318865930542,0.13527350897201323,,,,,
DHI,2019-09-30,2019,,,0.7081249632288051,,0.13404180660684747,0.12408983169346725,0.2840075525924441,1.5571435115203152,0.112067226533884,0.1372473044566813,283.7446117211651,16.38433041894092,,1.2863680398579138,
DHI,2020-09-30,2020,,,0.7652477837187233,,0.1770348705047964,0.1486527071404306,0.32735993453255946,1.4308945782134932,0.13200292850758402,0.1627259394936975,273.58424001376756,17.76830729614828,,1.3341411770708436,
DHI,2021-09-30,2021,,,1.0492898300730356,,0.24479641954139905,0.1962468765977058,0.31674271266238485,0.9997798407514769,0.19209703638864575,0.21956736608657595,257.7896884345978,18.649838167007715,,1.415882854804729,
DHR,2018-12-31,2018,22.554744525547445,31.153284671532848,0.4981366077020215,0.4388263195178793,0.06817894416806351,0.25033726318259136,0.2620692067404061,2.282169634489222,0.058662717849413376,0.08125475896265812,,,,,
DHR,2019-12-31,2019,30.37962962962963,41.388888888888886,0.22667140193554114,0.199005593536358,0.07696979383090938,0.2495673050080956,0.7200255713600767,5.039373601789709,0.04895991882293252,0.06904701447350431,75.03980068121611,69.3071779992431,68.07450728602534,4.864085414493465,73.80712996799835
DHR,2020-12-31,2020,17.58909090909091,24.043636363636363,0.3337992605284516,0.29822346469474253,0.07575843923937615,0.29671513193322563,0.42130658612108435,3.354204476709014,0.05788447039957876,0.07261912877496762,77.41586408397359,70.38523969267396,59.26418057799317,4.714795918367347,66.29480496929278
DHR,2021-12-31,2021,34.319327731092436,43.42857142857143,0.4997421794431076,0.4446974905465796,0.11052169050091876,0.3509319933453299,0.3718462890468962,2.251547987616099,0.08943979676755288,0.11009498089641098,81.00969553391243,73.94796876370975,53.7592095881574,4.505633524411939,60.820936358360086
DIS,2018-09-29,2018,21.755131964809383,26.17008797653959,1.068937434128581,,0.20113898346489154,0.3002994918733385,0.3187016199215231,1.1695428059166293,0.1274021535660925,0.21699427111002628,,,,,
DIS,2019-09-28,2019,9.65489566613162,12.9991974317817,0.44849529647128933,,0.06902525968799111,0.23269211429884926,0.3601977845068803,2.90090757547694,0.05338954843004549,0.10266960099512008,38.8421578184066,87.997967238059,55.45239702903444,9.397006255585344,6.29658760938203
DIS,2020-10-03,2020,2.2956891317547057,5.540983606557377,0.22426144504332401,,0.02479544960859876,0.13956689300789135,0.47167670981600524,6.424282270436117,0.01657046941628648,-0.008979614797730134,32.56136052871467,108.8719804010939,67.48994463815991,11.209605313577724,-8.820675234219308
DIS,2021-10-02,2021,2.258732212160414,5.5646830530401035,0.21134727162314565,,0.026622334503067672,0.12760687056869086,0.44256655583625765,6.699407183540625,0.014879455953912888,,11.783585562030533,113.54135738184397,60.84235664065977,30.975291695264243,-40.915415179153655
DOLE,2018-12-31,2018,8.595187328662808,11.38481064067418,,,,0.03008082163520622,,,0.04230187268762355,,,,,,
DOLE,2019-12-31,2019,3.6694118504482183,7.118650244151301,0.2287388941804725,0.1921228705713349,0.0471970034696915,0.02619091926573721,0.604240524392804,5.245395444074737,0.023121493464416974,0.0691426477746997,10.700151024717183,42.45538295241958,,34.1116680649512,
DOLE,2020-12-31,2020,4.905331258701171,9.04233887478503,0.2554698288679868,0.22671019989164218,0.0527479372912099,0.028922997130384785,0.5996860896171393,4.44651137516302,0.02799861266661556,0.05310204219181775,11.67335641582354,42.144945275795855,34.48262514128697,31.267785116646746,4.011036281314652
DOV,2018-12-31,2018,6.88402864734447,9.041589041932626,0.4283180856504059,0.37614136381479263,0.13860610000355825,0.1693614152392737,0.5714841514096737,2.6718386752181864,0.08845266526913258,0.14392183316578577,,,,,
DOV,2019-12-31,2019,8.406706512581666,10.570840420289624,0.46908396934761154,0.41260237590338045,0.15209246755300262,0.18636883570238597,0.5509581261130599,2.431236193629784,0.1015318546516807,0.15322103045078772,62.969691997135726,76.54363238921844,62.629845634989195,5.796439341272348,49.055905242906476
DOV,2020-12-31,2020,8.789345792722692,11.282274851032277,0.4340057818991801,0.3858582255961444,0.13392652915554762,0.18895112930446337,0.5339820094576071,2.6064150560929416,0.09033739447125996,0.1449305682954133,71.50226052209983,77.27619614273586,64.28722343411494,5.104733715197525,58.513287813478925
EAF,2018-12-31,2018,8.33735127090722,8.829077231769348,0.584561404484952,0.5533576860978728,1.0457734821380893,0.6289665648685855,2.0938499104355888,1.8085527110252384,0.6144493833412091,2.0327392775948847,,,,,
EAF,2019-12-31,2019,7.649708240726924,8.13520666609074,0.6067702141907952,0.5715301493857922,0.8414751901154384,0.5784387140222237,1.7417341218179985,1.7500588880393566,0.5577540841860545,0.7517049253398708,153.61188848465463,40.56544596809659,50.479872603924626,2.376118174189769,163.52631512048268
EAF,2020-12-31,2020,6.001682403083386,6.643677223321165,0.4842137802780166,0.4590780709666925,0.54261697824192,0.5321731090748562,1.50230084713489,2.1795457754476866,0.36093156447276037,0.4265420180316957,195.54704237191947,48.44731176312019,64.04964303828692,1.8665585302271692,211.14937364708624
EBS,2018-12-31,2018,9.383838383838384,15.666666666666666,0.28593002768688647,,0.043760703950865176,0.1982361963190184,0.4692612059292506,5.123146357188911,0.038233599473207674,,,,,,
EBS,2019-12-31,2019,4.046875,6.9296875,0.4351041538271909,,0.07650115473441109,0.24059674502712478,0.4684180138568129,3.0488538143555055,0.06109451171567857,,125.48523037405683,51.41876705731257,76.11867088607595,2.9087088489376605,150.1851342028202
EBS,2020-12-31,2020,15.798722044728434,19.456869009584665,0.8573388203017832,,0.2307556600999706,0.3915391539153915,0.5144369303146133,1.4364532019704435,0.1513296814273036,,138.48344797936372,60.388721696761245,46.933264755046935,2.6356940509915012,125.0279910376494
EC,2018-12-31,2018,9.75872192126911,12.797275501434934,1.0262218771186291,0.8091550652877644,0.1703682664102408,0.4475835124874584,0.42784078567601364,1.2395848402339584,0.16253201448826915,0.15786472163073753,,,,,
EC,2019-12-31,2019,11.06875781872694,16.315613172938363,1.1689729729531828,0.8123756656759452,0.189901556806546,0.4323738896677553,0.446838082553582,1.237121594514821,0.13473816972594976,0.24818682202696474,44.1103057933454,72.50582216924246,23.151501635675395,8.274710261815162,-5.244014740221672
EC,2020-12-31,2020,2.9896256493405726,7.179619786087734,0.6018764671234039,,0.05559440043840855,0.3408505076508869,0.5104544643755371,2.72987076273278,0.04570101830394931,0.09268370110495304,52.76148325251671,94.26426880512498,32.66915936961885,6.91792530268924,-8.83362618298942
EC,2021-12-31,2021,10.460940261576528,14.052315305761754,0.5533819320594051,,0.14470856269551846,0.43331444018137427,0.6243988134620384,2.3912292599486844,0.1078109574169669,0.11670688635619877,53.38891981819368,87.3825105473762,27.294195451473666,6.8366245513664925,-6.6993952777088595
ELAN,2018-12-31,2018,11.905405405405405,21.283783783783782,0.3092262265906241,0.25862557133034014,0.04514246004169562,0.20542585104995434,0.3436136205698402,3.9242857142857144,0.03549771339927876,,,,,,
ELAN,2019-12-31,2019,4.689480354879595,8.416983523447401,0.3416135881104034,0.2821231422505308,0.04752969780256082,0.21624877889938132,0.31118275875738316,3.5461526878482155,0.03773854329222892,,255.05066993130652,53.10038767598449,87.28028329534354,1.4310881837648433,289.2305655506656
ELAN,2020-12-31,2020,0.08878504672897196,3.3057409879839788,0.10279260311087172,0.09268961465014934,0.008874334602108009,0.15128463629975866,0.43428243349565143,12.372576736672052,0.0006727704992665285,,304.31715826197274,83.76593720266412,94.14085173983442,1.1994065733414485,314.69207279914303
ELD.TO,2018-12-31,2018,-102.08780216726869,22.747707696582385,0.5813846958167017,0.23006730122901506,-0.07803493176846418,0.17835761716367185,0.16737108927393313,7.359501154283062,-0.07701585619335652,,,,,,
ELD.TO,2019-12-31,2019,1.3358959069807061,4.491822479662678,0.8504164124345269,0.45779218206454986,0.006136486033213463,0.341403605887123,0.13491395957028562,2.393188164625676,0.012879408324527173,,156.0432443713743,54.969773378424804,16.890221794915373,2.33909517499726,117.96369278786486
ELD.TO,2020-12-31,2020,6.665609679305537,11.660819502541267,1.3420301733296907,1.0058965485839177,0.0575154153201383,0.5050331893423982,0.14164090056749015,1.0165435575013018,0.05708008077676963,,131.0918369362016,52.925032035247554,12.577343586396996,2.7843076161762417,90.74414848735104
ELD.TO,2021-12-31,2021,4.460269476593539,8.870983762307825,1.3325634482135267,0.8100505585673599,0.018452054555394264,0.4366318282010896,0.14408058233946028,1.2656992013786623,0.040208012482617614,,134.2904912281456,53.383430320670875,11.379459227942192,2.7179884194473822,92.28652013541694
EMN,2018-12-31,2018,6.516806722689076,9.054621848739496,0.4349870298313878,,0.11281396338867604,0.21229435523593734,0.5251596424010218,2.8621809744779583,0.08691023198475849,0.11678222370729262,,,,,
EMN,2019-12-31,2019,5.65158371040724,8.416289592760181,0.39519197509512277,,0.09613384188626907,0.20058233581365253,0.5012135922330098,3.1086021505376342,0.07018036747766478,0.0938671209540034,84.13304446654355,46.77226878818014,41.9988137603796,4.338366718027735,79.35958943874301
EMN,2020-12-31,2020,4.598130841121495,7.242990654205608,0.34407262370950514,,0.08513135325449128,0.18293402572878556,0.507177033492823,3.624516129032258,0.054301638982396115,0.07181513615668757,85.51348228043143,47.49499229583975,43.358019591644045,4.2683327852680035,81.37650957623572
EMR,2018-09-30,2018,14.386138613861386,17.628712871287128,0.8777310924369748,,0.1952592357697796,0.2045611213235294,0.37735849056603776,1.3367031732659365,0.10943737290050463,0.2503830159772379,,,,,
EMR,2019-09-30,2019,15.233830845771145,18.72139303482587,0.7615801433315854,,0.20313001605136435,0.204822556063575,0.45914927768860353,1.5203295243157056,0.11566501718732293,0.2518990970331088,63.84129013924411,65.98489154115752,62.86972022643153,5.717303005686434,60.72611882451811
EMR,2020-09-30,2020,16.16,20.297142857142855,0.5204224456037664,,0.19175225886168817,0.21161751563896336,0.6069194532396324,2.2125563063063063,0.09865001569749189,0.19515494343334974,71.08837970540098,67.00005114566284,62.920911528150135,5.1344537815126055,67.00924008788829
EMR,2021-09-30,2021,18.63855421686747,23.451807228915662,0.6320994631251766,,0.1717669610460738,0.21347883307742926,0.48456219620729785,1.8181351143077318,0.09993217273343884,0.2071222215671246,68.02070645554203,65.3703269933477,57.77432002632157,5.366013071895424,60.4246994885159
ENDP,2018-12-31,2018,0.926919272470747,2.2467679850322817,0.15244891304255692,,0.06967121427349443,0.39769561579299906,1.249189270707423,7.046192109484318,0.040019320522451954,,,,,,
ENDP,2019-12-31,2019,1.0517058065439966,2.1486879788071884,0.15001766805144284,,0.09326217262912351,0.4119008469772479,1.3785162057104687,7.041741743993189,0.054154558934455664,,75.86954199962267,23.057644158360755,58.77112381981111,4.810889724387888,111.583021661073
ENDP,2020-12-31,2020,1.2874779607118854,1.472343602508988,0.10325480158761945,,0.14846741483327097,0.2724040103696978,1.2862291612750048,10.57710901115187,0.06574307781337974,,89.48380900268042,25.7797574504469,61.557761703628636,4.078950192979232,125.26181325586214
ENELAM.SN,2018-12-31,2018,3.71236168593273,5.107323797534224,0.6242938822631334,0.504659135914784,0.16774000769752515,0.24771497641415155,0.5651671469049038,1.9821625090258532,0.0620068846392129,0.13807270767757024,,,,,
ENELAM.SN,2019-12-31,2019,3.987045987773136,5.478883391711143,0.6830838850152468,0.5430770416941664,0.1584107664434749,0.2501822228613807,0.4423767134035861,1.8413593711868779,0.06892893345905529,0.143136445838083,15.588254981658043,104.45023154733113,76.16626212082237,23.415064766997855,-12.695714444850722
ENELAM.SN,2020-12-31,2020,5.278231265054567,7.549871489510584,0.6244748009722156,0.48404896140436365,0.11252328491963395,0.23286712061870826,0.46758813414695544,2.0659067155081083,0.05732713489724584,0.13544715771158067,20.723558444505606,131.66908583079146,98.6683416970714,17.612805299698504,-12.277185689214463
ENI.MI,2018-12-31,2018,16.988543371522095,28.425531914893618,1.0108641020684321,0.7135897931567756,0.06677265500794913,0.22708017363108624,0.39162692103868574,1.4892330723169047,0.07070170419714741,0.09209037343426854,,,,,
ENI.MI,2019-12-31,2019,7.051526717557252,16.28912213740458,0.8327255850958032,0.5746535835046078,0.024982294371693213,0.24081310217382104,0.418908222354918,1.7670903872063735,0.048274150139792533,0.040587141849881415,34.04552953804564,80.26183708356524,61.0144027987417,10.720937666489078,14.798095253222101
ENI.MI,2020-12-31,2020,-1.9088960342979635,8.454448017148982,0.3878059550845319,0.24917991420640928,-0.07421364686966134,0.1755346373812226,0.5310019093558437,4.019269776876268,-0.01335693233037596,-0.09650023871873147,47.15125333173609,104.7143691413854,74.08922491488083,7.741045554653994,16.526109105231527
ENI.MI,2021-12-31,2021,3.0808331267046865,4.92214232581205,0.7485738432283964,0.6054148682502792,0.1072854721480077,0.25525923258923977,0.4758970381223247,1.6689839302805904,0.06851052332666148,0.10975703718923362,32.76062297443284,84.35613971912136,53.06176705071495,11.141424272818455,1.4662503060264385
ENS,2019-03-31,2019,8.43877154334586,10.490993909550344,0.3803136221291342,0.313486098864099,0.11829220408504815,0.11532551263044348,0.5132349875644246,3.200799169950222,0.06981484945831366,0.0819304293000624,,,,,
ENS,2020-03-31,2020,5.757836649646235,7.757790854761523,0.359610909117643,0.27900721049970306,0.1099501167794268,0.10972165908646354,0.5570226228572807,3.61323884464856,0.0644441067273669,0.06607525927709774,80.98246188015686,45.449713114683014,72.10529805678222,4.507148727339888,107.63804682225606
ENS,2021-03-31,2021,6.337105838276615,8.784863149131024,0.38145243388500893,0.3161009558884073,0.10052993219705558,0.11338573211208315,0.4955480409571886,3.165195243665872,0.05883711352159593,0.06639297159017504,84.30888352397429,49.21429833832084,73.50750621572286,4.329318391414918,108.6020914013763
ENTG,2018-12-31,2018,9.044846600574882,12.777702821610841,0.5813372132036303,,0.20063506501110412,0.2809699083584167,0.6391927975131159,2.155120132769263,0.11918754195961904,0.14370173992561336,,,,,
ENTG,2019-12-31,2019,6.052084664196585,9.063093565010009,0.5487809480868826,,0.12318472665217253,0.26750681618487226,0.5463506714916048,2.303248664892005,0.10221760757613957,0.1376507315254869,116.39621328119885,37.15996664250623,51.77371020435356,3.1358408466279326,131.0099568430462
ENTG,2020-12-31,2020,8.201872427983538,11.010967078189301,0.5925164791521733,,0.17633726483981718,0.2878122188141534,0.5849513074589135,2.103239755350539,0.12377985803904082,0.13501519157431496,110.52037113937449,29.993094655010253,48.88537459803702,3.3025585802612585,129.41265108240125
EOG,2018-12-31,2018,17.724874720467493,32.94470561350244,2.3259956582504584,,0.1473959953483653,0.4675630124199627,0.2546169784666013,0.7535162784959457,0.11532630653059124,0.1515705895875618,,,,,
EOG,2019-12-31,2019,19.804466075007156,42.36504275397156,2.5727715008346546,,0.1135255131341873,0.45929719839178595,0.22040332064105442,0.706975572351287,0.08810959810337483,0.12223821766319458,37.313693113265735,107.10117869475545,41.8614291566246,9.781931766765684,-27.92605642486511
EOG,2020-12-31,2020,-0.6701986690440697,24.373252267789113,1.3855368261835812,,-0.00013372636553268124,0.5036140828334941,0.2647450212487166,1.2215658604837099,-0.003503630041280076,0.00818717603778176,51.4393135999958,151.37992570787296,64.73744170890964,7.095740095568262,-35.203170398967515
EPC,2018-09-30,2018,4.286764705882353,5.644117647058824,0.34374277122368724,,0.08324024359482542,0.1717687074829932,0.4673345104680912,3.3791036998436685,0.06241569064085819,0.04238040440572086,,,,,
EPC,2019-09-30,2019,4.9281150159744405,6.327476038338658,0.3694272697689554,,0.14905755100177992,0.185007006071929,0.5609967596184565,3.1032567533451147,0.07560347996569047,-0.13685000197417777,106.76669790424263,71.70642358153007,36.832438113031294,3.418668996650648,71.89271243574386
EPC,2020-09-30,2020,4.207516339869281,5.573529411764706,0.29845705074076917,0.2618407922008137,0.10029946433843688,0.1749499923065087,0.5494537939179215,3.8191146291410143,0.06355827615145382,0.0340693083784179,115.17556641910313,69.43475604023692,34.109350156434324,3.16907492924177,79.85016053530055
EPC,2021-09-30,2021,4.134020618556701,5.350515463917525,0.31859548005460336,,0.10384948632256467,0.1740526038422843,0.5440442298964393,3.6295072942471784,0.06665241962292824,0.04912329050260085,106.06315511318594,62.917730996212455,27.060676471997315,3.44134586238254,70.20610058897081
ERIC-B.ST,2018-12-31,2018,6.967832167832168,10.227972027972028,0.5615396226415095,0.451622641509434,0.06303693369557237,0.06937079653572885,0.4053772915289914,2.264802406673048,0.026243497728320273,-0.027001823434885056,,,,,
ERIC-B.ST,2019-12-31,2019,11.31394750386001,14.957797220792589,0.716717810752869,0.6264870318214301,0.17706741282419056,0.12790912611787902,0.5593594958734041,1.6370643085710352,0.055907650520597554,0.042447574479202686,77.23441624722818,77.45024814332477,75.69441632631505,4.725872450846668,75.47858443021845
ERIC-B.ST,2020-12-31,2020,18.702007528230865,23.138644918444164,1.0465788139888494,0.9411302584896097,0.24504980490051137,0.15871164852188133,0.47817551683187515,1.0698695876148903,0.07726059349488143,0.17812802257916185,78.00581407993272,82.54512798950276,66.85567365205043,4.679138398914518,62.31635974248039
ERIC-B.ST,2021-12-31,2021,18.721965317919075,23.13005780346821,1.0618466475421793,0.975591967715272,0.27247311154925463,0.1722453231402326,0.4291094211289498,1.0279645133075097,0.07487643504112668,0.1973397194297874,87.93477515766384,94.0662035767602,68.70793408920684,4.150803812775644,62.57650567011048
ESI,2018-12-31,2018,0.8192926045016077,1.3231511254019293,0.0818266369047619,0.0773251488095238,0.031855038887969554,0.2098419173890872,0.7413536323018368,13.064398541919806,0.024165402124430958,-0.04168225297921231,,,,,
ESI,2019-12-31,2019,2.9018743109151046,4.607497243660419,0.2911977099733264,0.27486825840869167,0.056587908853947703,0.22762677705757395,0.4308136438801536,3.678152668102417,0.05699190160668659,0.02783395423097392,67.54033027873234,34.44086483390607,74.18691105180021,5.404178488522053,107.28637649662647
ESI,2020-12-31,2020,3.769716088328076,6.315457413249211,0.28017494614530974,0.2624844963770481,0.06593067026237429,0.21600043156929385,0.4303331647845385,3.825924075924076,0.04981553661129291,0.022873017109328347,68.83277137772782,32.886578626955135,75.54202405998812,5.302706729575366,111.4882168107608
ETN,2018-12-31,2018,11.51937984496124,15.01937984496124,0.5903470283207021,,0.11539944313557507,0.17932343005229304,0.3221674876847291,1.9409032258064516,0.08199525464878883,0.13941086846114778,,,,,
ETN,2019-12-31,2019,10.503676470588236,13.753676470588236,0.5001733502831388,,0.10174430535604351,0.17489481065918652,0.3551405704904576,2.3130179096498265,0.07530906502886364,0.13794218718415202,71.15183428651136,54.01938903612777,62.24111734455354,5.129874776386404,79.37356259493714
ETN,2020-12-31,2020,8.081447963800905,11.751131221719458,0.35615458015267176,,0.06360377688407064,0.14542501959905924,0.36649763944745584,3.228340392760878,0.047367723113645406,0.11087758428412113,72.27635396518374,60.31854448742747,64.8019095083436,5.05006105006105,76.75971898609987
ETN,2021-12-31,2021,17.104166666666668,,,,0.06843240651965485,,0.35618408437200383,,0.0597250175804457,,69.71601594824344,65.67968103513128,57.65653658039535,5.235525797558093,61.692871493507496
EW,2018-12-31,2018,35.87959866220736,38.468227424749166,2.339003031323678,,0.34224032316810704,0.3089609970989578,0.1966160060925135,0.5162580420796383,0.17302388594100285,,,,,,
EW,2019-12-31,2019,59.830917874396135,64.14492753623189,2.3308780200353567,,0.30671600877192984,0.3053817847286109,0.18607456140350878,0.511221569513481,0.16758000135308843,,204.36266152189518,51.48779612347451,41.994307727690895,1.786040548120843,194.86917312611158
EW,2020-12-31,2020,83.30379746835443,90.0886075949367,2.6340480644697077,,0.299290259422418,0.32451040740487425,0.1700685266764562,0.48819727413235914,0.16187430820317303,,243.73866370534887,63.65375717194152,44.028338234958845,1.4975055432372506,224.11324476836617
EW,2021-12-31,2021,86.22282608695652,93.54891304347827,2.9655222367086775,,0.24501183034926016,0.32896321070234114,0.12188791185506939,0.40103410213210944,0.16638874031190679,,223.43061894467132,58.597565857955004,38.254371715241284,1.633616742969261,203.0874248019576
EXP,2019-03-31,2019,11.370009879615061,14.70738043836218,0.8253580145519324,0.584476107300258,0.1323444711114211,0.30676342144347585,0.36544255732431236,1.7206434823281203,0.13231063625401107,0.04617746027387604,,,,,
EXP,2020-03-31,2020,7.829743478731465,10.595410758740123,0.32180484486561123,0.24086310652227483,0.10694497049495948,0.27888518289812275,0.6571023280191688,4.155977056113432,0.09242483431111786,0.033922966244267244,94.71658747144564,28.56596830737165,36.461187165828726,3.853601673624878,102.6118063299027
EXP,2021-03-31,2021,8.833300512012604,12.005464749901536,0.5161439408882955,0.464749957833168,0.12536779566902095,0.30056537424767754,0.489261135740904,2.1516946546103215,0.1192951544779233,0.14267065217346173,76.32979270963125,25.30258909137626,33.61968783009438,4.781881190068325,84.64689144834936
FB,2018-12-31,2018,,,86.286,,0.29037100579026376,0.5234428167197965,0.0067016941882908,0.017106883810045163,0.23874232158771838,,,,,,
FB,2019-12-31,2019,,,4.700405622111122,,0.24476106118216384,0.4912089621907577,0.1145113204286208,0.3052667952889682,0.1952852879154343,,,31.197924823805792,44.15551579274934,,
FB,2020-12-31,2020,,,5.1293410925474,,0.23595181596466944,0.45987320421101613,0.08778261156153187,0.2694963701211646,0.18744441958266636,,,29.45452911574407,44.270022683650325,,
FB,2021-12-31,2021,,,5.2827074172853745,,0.31795891969775114,0.4640080048164574,0.11357254545603393,0.25352704678362575,0.2498530370560383,,,43.624663340544835,39.2673133834765,,
FBHS,2018-12-31,2018,9.391946308724831,11.4,0.42819194515852615,,0.13006848186760173,0.1548376510911378,0.5492669380839197,2.7481455316142704,0.0938350744967613,0.11187447364921768,,,,,
