,ticker,date,exchange_rate
784,LCI,2021-06-30,1.0
785,LEA,2018-12-31,1.0
786,LEA,2019-12-31,1.0
787,LEA,2020-12-31,1.0
788,LEA,2021-12-31,1.0
789,LEN,2018-11-30,1.0
790,LEN,2019-11-30,1.0
791,LEN,2020-11-30,1.0
792,LEN,2021-11-30,1.0
793,LGIH,2018-12-31,1.0
794,LGIH,2019-12-31,1.0
795,LGIH,2020-12-31,1.0
796,LGIH,2021-12-31,1.0
797,LH,2018-12-31,1.0
798,LH,2019-12-31,1.0
799,LH,2020-12-31,1.0
800,LH,2021-12-31,1.0
801,LHX,2018-06-30,1.0
802,LHX,2019-06-30,1.0
803,LHX,2019-12-31,1.0
804,LHX,2020-12-31,1.0
805,LHX,2021-12-31,1.0
806,LII,2018-12-31,1.0
807,LII,2019-12-31,1.0
808,LII,2020-12-31,1.0
809,LII,2021-12-31,1.0
810,LIN,2018-12-31,1.0
811,LIN,2019-12-31,1.0
812,LIN,2020-12-31,1.0
813,LIN,2021-12-31,1.0
814,LITE,2018-06-30,1.0
815,LITE,2019-06-30,1.0
816,LITE,2020-06-30,1.0
817,LITE,2021-06-30,1.0
818,LKQ,2018-12-31,1.0
819,LKQ,2019-12-31,1.0
820,LKQ,2020-12-31,1.0
821,LKQ,2021-12-31,1.0
822,LPX,2018-12-31,1.0
823,LPX,2019-12-31,1.0
824,LPX,2020-12-31,1.0
825,LPX,2021-12-31,1.0
826,LRCX,2018-06-30,1.0
827,LRCX,2019-06-30,1.0
828,LRCX,2020-06-30,1.0
829,LRCX,2021-06-30,1.0
833,LYLT,2018-12-31,1.0
830,LYLT,2019-12-31,1.0
831,LYLT,2020-12-31,1.0
832,LYLT,2021-12-31,1.0
834,MDC,2018-12-31,1.0
835,MDC,2019-12-31,1.0
836,MDC,2020-12-31,1.0
837,MDC,2021-12-31,1.0
838,MDLZ,2018-12-31,1.0
839,MDLZ,2019-12-31,1.0
840,MDLZ,2020-12-31,1.0
841,MDLZ,2021-12-31,1.0
842,MDT,2019-04-30,1.0
843,MDT,2020-04-30,1.0
844,MDT,2021-04-30,1.0
845,MDU,2018-12-31,1.0
846,MDU,2019-12-31,1.0
847,MDU,2020-12-31,1.0
848,MDU,2021-12-31,1.0
849,MG,2018-12-31,1.0
850,MG,2019-12-31,1.0
851,MG,2020-12-31,1.0
852,MG,2021-12-31,1.0
853,MHK,2018-12-31,1.0
854,MHK,2019-12-31,1.0
855,MHK,2020-12-31,1.0
856,MHK,2021-12-31,1.0
857,MHO,2018-12-31,1.0
858,MHO,2019-12-31,1.0
859,MHO,2020-12-31,1.0
860,MHO,2021-12-31,1.0
862,MIR,2018-12-31,1.0
863,MIR,2019-12-31,1.0
864,MIR,2020-12-31,1.0
861,MIR,2021-12-31,1.0
865,MKSI,2018-12-31,1.0
866,MKSI,2019-12-31,1.0
867,MKSI,2020-12-31,1.0
868,MKSI,2021-12-31,1.0
869,MLKN,2018-05-31,1.0
870,MLKN,2019-05-31,1.0
871,MLKN,2020-05-31,1.0
872,MLKN,2021-05-31,1.0
873,MLM,2018-12-31,1.0
874,MLM,2019-12-31,1.0
875,MLM,2020-12-31,1.0
876,MLM,2021-12-31,1.0
877,MOG-A,2018-09-30,1.0
878,MOG-A,2019-09-30,1.0
879,MOG-A,2020-09-30,1.0
880,MOG-A,2021-09-30,1.0
881,MOS,2018-12-31,1.0
882,MOS,2019-12-31,1.0
883,MOS,2020-12-31,1.0
884,MOS,2021-12-31,1.0
885,MRVL,2019-01-31,1.0
886,MRVL,2020-01-31,1.0
887,MRVL,2021-01-31,1.0
888,MRVL,2022-01-31,1.0
889,MSFT,2018-06-30,1.0
890,MSFT,2019-06-30,1.0
891,MSFT,2020-06-30,1.0
892,MSFT,2021-06-30,1.0
893,MSI,2018-12-31,1.0
894,MSI,2019-12-31,1.0
895,MSI,2020-12-31,1.0
896,MSI,2021-12-31,1.0
897,MT,2018-12-31,1.0
898,MT,2019-12-31,1.0
899,MT,2020-12-31,1.0
900,MT,2021-12-31,1.0
901,MTH,2018-12-31,1.0
902,MTH,2019-12-31,1.0
903,MTH,2020-12-31,1.0
904,MTH,2021-12-31,1.0
905,MTW,2018-12-31,1.0
906,MTW,2019-12-31,1.0
907,MTW,2020-12-31,1.0
908,MTW,2021-12-31,1.0
909,MTX,2018-12-31,1.0
910,MTX,2019-12-31,1.0
911,MTX,2020-12-31,1.0
912,MTX,2021-12-31,1.0
913,MU,2018-08-31,1.0
914,MU,2019-08-31,1.0
915,MU,2020-08-31,1.0
916,MU,2021-08-31,1.0
917,MWA,2018-09-30,1.0
918,MWA,2019-09-30,1.0
919,MWA,2020-09-30,1.0
920,MWA,2021-09-30,1.0
921,NEM,2018-12-31,1.0
922,NEM,2019-12-31,1.0
923,NEM,2020-12-31,1.0
924,NEM,2021-12-31,1.0
925,NEU,2018-12-31,1.0
926,NEU,2019-12-31,1.0
927,NEU,2020-12-31,1.0
928,NEU,2021-12-31,1.0
929,NKE,2018-05-31,1.0
930,NKE,2019-05-31,1.0
931,NKE,2020-05-31,1.0
932,NKE,2021-05-31,1.0
933,NOKI34.SA,2018-12-31,0.25765076507650764
934,NOKI34.SA,2019-12-31,0.24877649090949355
935,NOKI34.SA,2020-12-31,0.1925315760571115
936,NOKI34.SA,2021-12-31,0.17949002392989016
937,NOMD,2018-12-31,1.0
938,NOMD,2019-12-31,1.0
939,NOMD,2020-12-31,1.0
940,NOMD,2021-12-31,1.0
941,NOV,2018-12-31,1.0
942,NOV,2019-12-31,1.0
943,NOV,2020-12-31,1.0
944,NOV,2021-12-31,1.0
945,NOVN,2018-12-31,1.0
946,NOVN,2019-12-31,1.0
947,NOVN,2020-12-31,1.0
948,NOVN,2021-12-31,1.0
949,NOVO-B.CO,2018-12-31,0.15333520817430665
950,NOVO-B.CO,2019-12-31,0.15035802716991234
951,NOVO-B.CO,2020-12-31,0.1649128465642597
952,NOVO-B.CO,2021-12-31,0.15230487870474962
953,NP,2018-12-31,1.0
954,NP,2019-12-31,1.0
955,NP,2020-12-31,1.0
956,NP,2021-12-31,1.0
957,NPO,2018-12-31,1.0
958,NPO,2019-12-31,1.0
959,NPO,2020-12-31,1.0
960,NPO,2021-12-31,1.0
961,NSC,2018-12-31,1.0
962,NSC,2019-12-31,1.0
963,NSC,2020-12-31,1.0
964,NSC,2021-12-31,1.0
965,NTCO3.SA,2018-12-31,0.25765076507650764
966,NTCO3.SA,2019-12-31,0.24877649090949355
967,NTCO3.SA,2020-12-31,0.1925315760571115
968,NTCO3.SA,2021-12-31,0.17949002392989016
969,NTR,2018-12-31,1.0
970,NTR,2019-12-31,1.0
971,NTR,2020-12-31,1.0
972,NTR,2021-12-31,1.0
973,NUE,2018-12-31,1.0
974,NUE,2019-12-31,1.0
975,NUE,2020-12-31,1.0
976,NUE,2021-12-31,1.0
977,NVDA,2019-01-31,1.0
978,NVDA,2020-01-31,1.0
979,NVDA,2021-01-31,1.0
980,NVDA,2022-01-31,1.0
981,NVR,2018-12-31,1.0
982,NVR,2019-12-31,1.0
983,NVR,2020-12-31,1.0
984,NVR,2021-12-31,1.0
985,NVT,2018-12-31,1.0
986,NVT,2019-12-31,1.0
987,NVT,2020-12-31,1.0
988,NVT,2021-12-31,1.0
989,NWSA,2018-06-30,1.0
990,NWSA,2019-06-30,1.0
991,NWSA,2020-06-30,1.0
992,NWSA,2021-06-30,1.0
993,NXPI,2018-12-31,1.0
994,NXPI,2019-12-31,1.0
995,NXPI,2020-12-31,1.0
996,NXPI,2021-12-31,1.0
997,OC,2018-12-31,1.0
998,OC,2019-12-31,1.0
999,OC,2020-12-31,1.0
1000,OC,2021-12-31,1.0
1001,OCDX,2018-12-31,1.0
1002,OCDX,2019-12-31,1.0
1003,OCDX,2020-12-31,1.0
1004,OCDX,2021-12-31,1.0
1005,OGE,2018-12-31,1.0
1006,OGE,2019-12-31,1.0
1007,OGE,2020-12-31,1.0
1008,OGE,2021-12-31,1.0
1012,OGN,2018-12-31,1.0
1009,OGN,2019-12-31,1.0
1011,OGN,2020-12-31,1.0
1010,OGN,2021-12-31,1.0
1013,OGS,2018-12-31,1.0
1014,OGS,2019-12-31,1.0
1015,OGS,2020-12-31,1.0
1016,OGS,2021-12-31,1.0
1017,OSK,2018-09-30,1.0
1018,OSK,2019-09-30,1.0
1019,OSK,2020-09-30,1.0
1020,OSK,2021-09-30,1.0
1021,OTIS,2018-12-31,1.0
1022,OTIS,2019-12-31,1.0
1023,OTIS,2020-12-31,1.0
1024,OTIS,2021-12-31,1.0
1025,PAMP.BA,2018-12-31,0.0266
1026,PAMP.BA,2019-12-31,0.0167
1027,PAMP.BA,2020-12-31,0.0119
1028,PAMP.BA,2021-12-31,0.0097
1029,PFE,2018-12-31,1.0
1030,PFE,2019-12-31,1.0
1031,PFE,2020-12-31,1.0
1032,PFE,2021-12-31,1.0
1033,PG,2018-06-30,1.0
1034,PG,2019-06-30,1.0
1035,PG,2020-06-30,1.0
1036,PG,2021-06-30,1.0
1037,PH,2018-06-30,1.0
1038,PH,2019-06-30,1.0
1039,PH,2020-06-30,1.0
1040,PH,2021-06-30,1.0
1041,PHIA.AS,2018-12-31,1.145
1042,PHIA.AS,2019-12-31,1.1234
1043,PHIA.AS,2020-12-31,1.2271
1044,PHIA.AS,2021-12-31,1.1326
1045,PHM,2018-12-31,1.0
1046,PHM,2019-12-31,1.0
1047,PHM,2020-12-31,1.0
1048,PHM,2021-12-31,1.0
1049,PKG,2018-12-31,1.0
1050,PKG,2019-12-31,1.0
1051,PKG,2020-12-31,1.0
1052,PKG,2021-12-31,1.0
1053,PKI,2018-12-31,1.0
1054,PKI,2019-12-31,1.0
1055,PKI,2020-12-31,1.0
1056,PKI,2021-12-31,1.0
1057,PM,2018-12-31,1.0
1058,PM,2019-12-31,1.0
1059,PM,2020-12-31,1.0
1060,PM,2021-12-31,1.0
1061,PNR,2018-12-31,1.0
1062,PNR,2019-12-31,1.0
1063,PNR,2020-12-31,1.0
1064,PNR,2021-12-31,1.0
1065,POLY,2019-03-31,1.0
1066,POLY,2020-03-31,1.0
1067,POLY,2021-03-31,1.0
1068,PPC,2018-12-31,1.0
1069,PPC,2019-12-31,1.0
1070,PPC,2020-12-31,1.0
1071,PPC,2021-12-31,1.0
1072,PPL,2018-12-31,1.0
1073,PPL,2019-12-31,1.0
1074,PPL,2020-12-31,1.0
1075,PPL,2021-12-31,1.0
1076,PRGO,2018-12-31,1.0
1077,PRGO,2019-12-31,1.0
1078,PRGO,2020-12-31,1.0
1079,PRGO,2021-12-31,1.0
1080,PSX,2018-12-31,1.0
1081,PSX,2019-12-31,1.0
1082,PSX,2020-12-31,1.0
1083,PSX,2021-12-31,1.0
1084,PXD,2018-12-31,1.0
1085,PXD,2019-12-31,1.0
1086,PXD,2020-12-31,1.0
1087,PXD,2021-12-31,1.0
1088,QRVO,2019-03-31,1.0
1089,QRVO,2020-03-31,1.0
1090,QRVO,2021-03-31,1.0
1091,QRVO,2022-03-31,1.0
1092,REGI,2018-12-31,1.0
1093,REGI,2019-12-31,1.0
1094,REGI,2020-12-31,1.0
1095,REGI,2021-12-31,1.0
1096,REGN,2018-12-31,1.0
1097,REGN,2019-12-31,1.0
1098,REGN,2020-12-31,1.0
1099,REGN,2021-12-31,1.0
1100,REV,2018-12-31,1.0
1101,REV,2019-12-31,1.0
1102,REV,2020-12-31,1.0
1103,REV,2021-12-31,1.0
1104,REZI,2018-12-31,1.0
1105,REZI,2019-12-31,1.0
1106,REZI,2020-12-31,1.0
1107,REZI,2021-12-31,1.0
1108,RFP,2018-12-31,1.0
1109,RFP,2019-12-31,1.0
1110,RFP,2020-12-31,1.0
1111,RFP,2021-12-31,1.0
1112,RIG,2018-12-31,1.0
1113,RIG,2019-12-31,1.0
1114,RIG,2020-12-31,1.0
1115,RIG,2021-12-31,1.0
1116,ROLL,2019-03-31,1.0
1117,ROLL,2020-03-31,1.0
1118,ROLL,2021-03-31,1.0
1119,ROP,2018-12-31,1.0
1120,ROP,2019-12-31,1.0
1121,ROP,2020-12-31,1.0
1122,ROP,2021-12-31,1.0
1123,RS,2018-12-31,1.0
1124,RS,2019-12-31,1.0
1125,RS,2020-12-31,1.0
1126,RS,2021-12-31,1.0
1127,RTX,2018-12-31,1.0
1128,RTX,2019-12-31,1.0
1129,RTX,2020-12-31,1.0
1130,RTX,2021-12-31,1.0
1131,SAN,2018-12-31,1.0
1132,SAN,2019-12-31,1.0
1133,SAN,2020-12-31,1.0
1134,SAN,2021-12-31,1.0
1135,SANM,2018-09-30,1.0
1136,SANM,2019-09-30,1.0
1137,SANM,2020-09-30,1.0
1138,SANM,2021-09-30,1.0
1139,SBUX,2018-09-30,1.0
1140,SBUX,2019-09-30,1.0
1141,SBUX,2020-09-30,1.0
1142,SBUX,2021-09-30,1.0
1143,SCS,2019-02-28,1.0
1144,SCS,2020-02-29,1.0
1145,SCS,2021-02-28,1.0
1146,SCS,2022-02-28,1.0
1147,SIG,2019-01-31,1.0
1148,SIG,2020-01-31,1.0
1149,SIG,2021-01-31,1.0
1150,SIG,2022-01-31,1.0
1151,SITE,2018-12-31,1.0
1152,SITE,2019-12-31,1.0
1153,SITE,2020-12-31,1.0
1154,SITE,2021-12-31,1.0
1155,SJM,2019-04-30,1.0
1156,SJM,2020-04-30,1.0
1157,SJM,2021-04-30,1.0
1158,SKM,2018-12-31,1.0
1159,SKM,2019-12-31,1.0
1160,SKM,2020-12-31,1.0
1161,SKM,2021-12-31,1.0
1165,SLVM,2018-12-31,1.0
1162,SLVM,2019-12-31,1.0
1163,SLVM,2020-12-31,1.0
1164,SLVM,2021-12-31,1.0
1166,SN.L,2018-12-31,1.2800017886487876
1167,SN.L,2019-12-31,1.3204043253408555
1168,SN.L,2020-12-31,1.3649155200605096
1169,SN.L,2021-12-31,1.347884038653782
1170,SNA,2018-12-31,1.0
1171,SNA,2019-12-31,1.0
1172,SNA,2020-12-31,1.0
1173,SNA,2021-12-31,1.0
1174,SNP,2018-12-31,1.0
1175,SNP,2019-12-31,1.0
1176,SNP,2020-12-31,1.0
1177,SNP,2021-12-31,1.0
1178,SNX,2018-11-30,1.0
1179,SNX,2019-11-30,1.0
1180,SNX,2020-11-30,1.0
1181,SNX,2021-11-30,1.0
1182,SOL.JO,2018-06-30,0.1261
1183,SOL.JO,2019-06-30,0.1261
1184,SOL.JO,2020-06-30,0.1261
1185,SOL.JO,2021-06-30,0.1261
1186,SOY.TO,2018-12-31,0.7337391861582826
1187,SOY.TO,2019-12-31,0.7695574736265242
1188,SOY.TO,2020-12-31,0.7849421096398644
1189,SOY.TO,2021-12-31,0.7869103036198152
1190,SQM,2018-12-31,1.0
1191,SQM,2019-12-31,1.0
1192,SQM,2020-12-31,1.0
1193,SQM,2021-12-31,1.0
1194,SRE,2018-12-31,1.0
1195,SRE,2019-12-31,1.0
1196,SRE,2020-12-31,1.0
1197,SRE,2021-12-31,1.0
1198,SSW.JO,2018-12-31,0.1261
1199,SSW.JO,2019-12-31,0.1261
1200,SSW.JO,2020-12-31,0.1261
1201,SSW.JO,2021-12-31,0.1261
1202,STE,2019-03-31,1.0
1203,STE,2020-03-31,1.0
1204,STE,2021-03-31,1.0
1205,STE,2022-03-31,1.0
1206,STLA,2018-12-31,1.0
1207,STLA,2019-12-31,1.0
1208,STLA,2020-12-31,1.0
1209,STLA,2021-12-31,1.0
1210,STLD,2018-12-31,1.0
1211,STLD,2019-12-31,1.0
1212,STLD,2020-12-31,1.0
1213,STLD,2021-12-31,1.0
1214,STM,2018-12-31,1.0
1215,STM,2019-12-31,1.0
1216,STM,2020-12-31,1.0
1217,STM,2021-12-31,1.0
1218,STZ,2019-02-28,1.0
1219,STZ,2020-02-29,1.0
1220,STZ,2021-02-28,1.0
1221,STZ,2022-02-28,1.0
1222,SU,2018-12-31,1.0
1223,SU,2019-12-31,1.0
1224,SU,2020-12-31,1.0
1225,SU,2021-12-31,1.0
1226,SWK,2018-12-31,1.0
1227,SWK,2019-12-31,1.0
1228,SWK,2020-12-31,1.0
1229,SWK,2021-12-31,1.0
1232,SWKS,2018-09-30,1.0
1233,SWKS,2019-09-30,1.0
1230,SWKS,2020-09-30,1.0
1231,SWKS,2021-09-30,1.0
1234,SWM,2018-12-31,1.0
1235,SWM,2019-12-31,1.0
1236,SWM,2020-12-31,1.0
1237,SWM,2021-12-31,1.0
1238,TAP,2018-12-31,1.0
1239,TAP,2019-12-31,1.0
1240,TAP,2020-12-31,1.0
1241,TAP,2021-12-31,1.0
1242,TDS,2018-12-31,1.0
1243,TDS,2019-12-31,1.0
1244,TDS,2020-12-31,1.0
1245,TDS,2021-12-31,1.0
1246,TDY,2018-12-31,1.0
1247,TDY,2019-12-31,1.0
1248,TDY,2020-12-31,1.0
1249,TDY,2021-12-31,1.0
1250,TECK-B.TO,2018-12-31,0.7337391861582826
1251,TECK-B.TO,2019-12-31,0.7695574736265242
1252,TECK-B.TO,2020-12-31,0.7849421096398644
1253,TECK-B.TO,2021-12-31,0.7869103036198152
1254,TEL,2018-09-30,1.0
1255,TEL,2019-09-30,1.0
1256,TEL,2020-09-30,1.0
1257,TEL,2021-09-30,1.0
1258,TFX,2018-12-31,1.0
1259,TFX,2019-12-31,1.0
1260,TFX,2020-12-31,1.0
1261,TFX,2021-12-31,1.0
1262,TGI,2019-03-31,1.0
1263,TGI,2020-03-31,1.0
1264,TGI,2021-03-31,1.0
1268,THO,2018-07-31,1.0
1265,THO,2019-07-31,1.0
1266,THO,2020-07-31,1.0
1267,THO,2021-07-31,1.0
1269,TKR,2018-12-31,1.0
1270,TKR,2019-12-31,1.0
1271,TKR,2020-12-31,1.0
1272,TKR,2021-12-31,1.0
1273,TMHC,2018-12-31,1.0
1274,TMHC,2019-12-31,1.0
1275,TMHC,2020-12-31,1.0
1276,TMHC,2021-12-31,1.0
1277,TMO,2018-12-31,1.0
1278,TMO,2019-12-31,1.0
1279,TMO,2020-12-31,1.0
1280,TMO,2021-12-31,1.0
1281,TNC,2018-12-31,1.0
1282,TNC,2019-12-31,1.0
1283,TNC,2020-12-31,1.0
1284,TNC,2021-12-31,1.0
1285,TNL,2018-12-31,1.0
1286,TNL,2019-12-31,1.0
1287,TNL,2020-12-31,1.0
1288,TNL,2021-12-31,1.0
1289,TOL,2018-10-31,1.0
1290,TOL,2019-10-31,1.0
1291,TOL,2020-10-31,1.0
1292,TOL,2021-10-31,1.0
1293,TPH,2018-12-31,1.0
1294,TPH,2019-12-31,1.0
1295,TPH,2020-12-31,1.0
1296,TPH,2021-12-31,1.0
1297,TRMB,2018-12-31,1.0
1298,TRMB,2019-12-31,1.0
1299,TRMB,2020-12-31,1.0
1300,TRMB,2021-12-31,1.0
1301,TRS,2018-12-31,1.0
1302,TRS,2019-12-31,1.0
1303,TRS,2020-12-31,1.0
1304,TRS,2021-12-31,1.0
1305,TSLA,2018-12-31,1.0
1306,TSLA,2019-12-31,1.0
1307,TSLA,2020-12-31,1.0
1308,TSLA,2021-12-31,1.0
1309,TSN,2018-09-30,1.0
1310,TSN,2019-09-30,1.0
1311,TSN,2020-09-30,1.0
1312,TSN,2021-09-30,1.0
1313,TT,2018-12-31,1.0
1314,TT,2019-12-31,1.0
1315,TT,2020-12-31,1.0
1316,TT,2021-12-31,1.0
1317,TTC,2018-10-31,1.0
1318,TTC,2019-10-31,1.0
1319,TTC,2020-10-31,1.0
1320,TTC,2021-10-31,1.0
1321,TTE,2018-12-31,1.0
1322,TTE,2019-12-31,1.0
1323,TTE,2020-12-31,1.0
1324,TTE,2021-12-31,1.0
1325,TTMI,2018-12-31,1.0
1326,TTMI,2019-12-31,1.0
1327,TTMI,2020-12-31,1.0
1328,TTMI,2021-12-31,1.0
1329,TUP,2018-12-31,1.0
1330,TUP,2019-12-31,1.0
1331,TUP,2020-12-31,1.0
1332,TUP,2021-12-31,1.0
1333,TXN,2018-12-31,1.0
1334,TXN,2019-12-31,1.0
1335,TXN,2020-12-31,1.0
1336,TXN,2021-12-31,1.0
1337,TXT,2018-12-31,1.0
1338,TXT,2019-12-31,1.0
1339,TXT,2020-12-31,1.0
1340,TXT,2021-12-31,1.0
1341,UCTT,2018-12-31,1.0
1342,UCTT,2019-12-31,1.0
1343,UCTT,2020-12-31,1.0
1344,UCTT,2021-12-31,1.0
1345,UHS,2018-12-31,1.0
1346,UHS,2019-12-31,1.0
1347,UHS,2020-12-31,1.0
1348,UHS,2021-12-31,1.0
1349,USM,2018-12-31,1.0
1350,USM,2019-12-31,1.0
1351,USM,2020-12-31,1.0
1352,USM,2021-12-31,1.0
1353,UVV,2019-03-31,1.0
1354,UVV,2020-03-31,1.0
1355,UVV,2021-03-31,1.0
1356,VALE3.SA,2018-12-31,0.25765076507650764
1357,VALE3.SA,2019-12-31,0.24877649090949355
1358,VALE3.SA,2020-12-31,0.1925315760571115
1359,VALE3.SA,2021-12-31,0.17949002392989016
1360,VIPS,2018-12-31,1.0
1361,VIPS,2019-12-31,1.0
1362,VIPS,2020-12-31,1.0
1363,VIPS,2021-12-31,1.0
1364,VLO,2018-12-31,1.0
1365,VLO,2019-12-31,1.0
1366,VLO,2020-12-31,1.0
1367,VLO,2021-12-31,1.0
1368,VMC,2018-12-31,1.0
1369,VMC,2019-12-31,1.0
1370,VMC,2020-12-31,1.0
1371,VMC,2021-12-31,1.0
1372,VMI,2018-12-31,1.0
1373,VMI,2019-12-31,1.0
1374,VMI,2020-12-31,1.0
1375,VMI,2021-12-31,1.0
1376,VREX,2018-09-30,1.0
1377,VREX,2019-09-30,1.0
1378,VREX,2020-09-30,1.0
1379,VREX,2021-09-30,1.0
1380,VSAT,2019-03-31,1.0
1381,VSAT,2020-03-31,1.0
1382,VSAT,2021-03-31,1.0
1383,VSH,2018-12-31,1.0
1384,VSH,2019-12-31,1.0
1385,VSH,2020-12-31,1.0
1386,VSH,2021-12-31,1.0
1387,VSTO,2019-03-31,1.0
1388,VSTO,2020-03-31,1.0
1389,VSTO,2021-03-31,1.0
1390,VSTO,2022-03-31,1.0
1391,WAB,2018-12-31,1.0
1392,WAB,2019-12-31,1.0
1393,WAB,2020-12-31,1.0
1394,WAB,2021-12-31,1.0
1395,WDC,2018-06-30,1.0
1396,WDC,2019-06-30,1.0
1397,WDC,2020-06-30,1.0
1398,WDC,2021-06-30,1.0
1402,WEBR,2018-09-30,1.0
1399,WEBR,2019-09-30,1.0
1400,WEBR,2020-09-30,1.0
1401,WEBR,2021-09-30,1.0
1403,WEED.TO,2019-03-31,0.749
1404,WEED.TO,2020-03-31,0.7015431901133379
1405,WEED.TO,2021-03-31,0.7931944256528211
1406,WFG,2018-12-31,1.0
1407,WFG,2019-12-31,1.0
1408,WFG,2020-12-31,1.0
1409,WFG,2021-12-31,1.0
1410,WGO,2018-08-31,1.0
1411,WGO,2019-08-31,1.0
1412,WGO,2020-08-31,1.0
1413,WGO,2021-08-31,1.0
1414,WLK,2018-12-31,1.0
1415,WLK,2019-12-31,1.0
1416,WLK,2020-12-31,1.0
1417,WLK,2021-12-31,1.0
1418,WMS,2019-03-31,1.0
1419,WMS,2020-03-31,1.0
1420,WMS,2021-03-31,1.0
1421,WMT,2019-01-31,1.0
1422,WMT,2020-01-31,1.0
1423,WMT,2021-01-31,1.0
1424,WMT,2022-01-31,1.0
1425,WOR,2018-05-31,1.0
1426,WOR,2019-05-31,1.0
1427,WOR,2020-05-31,1.0
1428,WOR,2021-05-31,1.0
1429,WRK,2018-09-30,1.0
1430,WRK,2019-09-30,1.0
1431,WRK,2020-09-30,1.0
1432,WRK,2021-09-30,1.0
1433,WY,2018-12-31,1.0
1434,WY,2019-12-31,1.0
1435,WY,2020-12-31,1.0
1436,WY,2021-12-31,1.0
1437,XOM,2018-12-31,1.0
1438,XOM,2019-12-31,1.0
1439,XOM,2020-12-31,1.0
1440,XOM,2021-12-31,1.0
1441,XRAY,2018-12-31,1.0
1442,XRAY,2019-12-31,1.0
1443,XRAY,2020-12-31,1.0
1444,XRAY,2021-12-31,1.0
1445,XRX,2018-12-31,1.0
1446,XRX,2019-12-31,1.0
1447,XRX,2020-12-31,1.0
1448,XRX,2021-12-31,1.0
1449,YRI.TO,2018-12-31,0.7337391861582826
1450,YRI.TO,2019-12-31,0.7695574736265242
1451,YRI.TO,2020-12-31,0.7849421096398644
1452,YRI.TO,2021-12-31,0.7869103036198152
1453,ZBH,2018-12-31,1.0
1454,ZBH,2019-12-31,1.0
1455,ZBH,2020-12-31,1.0
1456,ZBH,2021-12-31,1.0
1457,ZBRA,2018-12-31,1.0
1458,ZBRA,2019-12-31,1.0
1459,ZBRA,2020-12-31,1.0
1460,ZBRA,2021-12-31,1.0
1461,ZWS,2019-03-31,1.0
1462,ZWS,2020-03-31,1.0
1463,ZWS,2021-12-31,1.0
